,0,1,2,3,4,5
0,0.36548211506866346,-0.020778315232121924,0.4926193803850559,0.015772374591071836,-0.17544179080049283,0.01161355199256775
1,0.36489059895379183,-0.021482354142121296,0.49206290757280535,0.02656362515641819,-0.17822344388395983,0.024701912481663535
2,0.36489059895379183,-0.021482354142121296,0.49206290757280535,0.02656362515641819,-0.17822344388395983,0.024701912481663535
3,0.36489059895379183,-0.021482354142121296,0.49206290757280535,0.017330071619826692,-0.1748087457967047,0.021675615926159963
4,0.36489059895379183,-0.021482354142121296,0.49206290757280535,0.017330071619826692,-0.1748087457967047,0.021675615926159963
5,0.36429909153214035,-0.022186404850312424,0.49150643206329636,0.11842748229046829,0.19627724396277113,0.01910773400286514
6,0.36429909153214035,-0.022186404850312424,0.49150643206329636,0.11842748229046829,0.19627724396277113,0.01910773400286514
7,0.36489059895379183,-0.021482354142121296,0.49206290757280535,0.14998749571503622,0.21234383622410924,0.020244747500070992
8,0.36489059895379183,-0.021482354142121296,0.49206290757280535,0.14998749571503622,0.21234383622410924,0.020244747500070992
9,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
10,0.36548211506866346,-0.020778315232121924,0.4926193803850559,inf,inf,inf
11,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
12,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
13,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
14,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
15,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
16,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
17,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
18,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
19,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
20,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
21,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
22,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
23,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
24,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
25,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
26,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
27,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
28,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
29,0.36548211506866346,-0.020778315232121924,0.4926193803850559,inf,inf,inf
30,0.36548211506866346,-0.020778315232121924,0.4926193803850559,inf,inf,inf
31,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
32,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
33,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
34,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
35,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
36,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
37,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
38,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
39,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
40,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
41,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
42,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
43,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
44,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
45,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
46,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
47,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
48,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
49,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
50,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
51,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
52,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
53,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
54,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
55,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
56,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
57,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
58,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
59,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
60,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
61,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
62,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
63,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
64,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
65,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
66,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
67,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
68,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
69,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
70,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
71,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
72,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
73,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
74,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
75,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
76,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
77,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
78,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
79,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
80,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
81,0.36548211506866346,-0.020778315232121924,0.4926193803850559,inf,inf,inf
82,0.36548211506866346,-0.020778315232121924,0.4926193803850559,inf,inf,inf
83,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
84,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
85,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
86,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
87,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
88,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
89,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
90,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
91,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
92,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
93,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
94,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
95,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
96,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
97,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
98,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
99,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
100,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
101,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
102,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
103,0.36489059895379183,-0.021482354142121296,0.49206290757280535,inf,inf,inf
104,0.36429909153214035,-0.022186404850312424,0.49150643206329636,inf,inf,inf
